year,stateabbr,statedesc,countyname,countyfips,locationname,datasource,category,measure,data_value_unit,data_value_type,data_value,low_confidence_limit,high_confidence_limit,totalpopulation,totalpop18plus,geolocation,locationid,categoryid,measureid,datavaluetypeid,short_question_text,tract_fips
2022,SC,South Carolina,Charleston,45019,45019004901,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,80.3,74.5,85.0,1838,1523,"{'type': 'Point', 'coordinates': [-79.7864097, 32.7868965]}",45019004901,PREVENT,MAMMOUSE,CrdPrv,Mammography,45019004901
2023,SC,South Carolina,Charleston,45019,45019000200,BRFSS,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,7.1,6.0,8.4,1372,1223,"{'type': 'Point', 'coordinates': [-79.9282235, 32.770791]}",45019000200,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,45019000200
2023,SC,South Carolina,Charleston,45019,45019002604,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,8.5,7.5,9.5,3619,2952,"{'type': 'Point', 'coordinates': [-80.0002429, 32.8222997]}",45019002604,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,45019002604
2023,SC,South Carolina,Charleston,45019,45019005500,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,%,Crude prevalence,41.1,35.8,46.4,1377,1104,"{'type': 'Point', 'coordinates': [-79.9555528, 32.8532551]}",45019005500,RISKBEH,LPA,CrdPrv,Physical Inactivity,45019005500
2023,SC,South Carolina,Charleston,45019,45019005602,BRFSS,Disability,Any disability among adults,%,Crude prevalence,23.7,20.7,26.9,6558,5367,"{'type': 'Point', 'coordinates': [-80.0934286, 32.8114143]}",45019005602,DISABLT,DISABILITY,CrdPrv,Any Disability,45019005602
2023,SC,South Carolina,Charleston,45019,45019003900,BRFSS,Health-Related Social Needs,Loneliness among adults,%,Crude prevalence,34.1,30.2,38.0,2973,2675,"{'type': 'Point', 'coordinates': [-80.015879, 32.8491452]}",45019003900,SOCLNEED,LONELINESS,CrdPrv,Loneliness,45019003900
2023,SC,South Carolina,Charleston,45019,45019004400,BRFSS,Disability,Hearing disability among adults,%,Crude prevalence,6.9,6.0,7.8,2240,1755,"{'type': 'Point', 'coordinates': [-79.9619676, 32.830558]}",45019004400,DISABLT,HEARING,CrdPrv,Hearing Disability,45019004400
2023,SC,South Carolina,Charleston,45019,45019002606,BRFSS,Health-Related Social Needs,Loneliness among adults,%,Crude prevalence,25.4,22.1,29.0,2130,1717,"{'type': 'Point', 'coordinates': [-79.9780481, 32.819367]}",45019002606,SOCLNEED,LONELINESS,CrdPrv,Loneliness,45019002606
2023,SC,South Carolina,Charleston,45019,45019005702,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.1,7.9,10.5,3790,3021,"{'type': 'Point', 'coordinates': [-80.108165, 32.8683707]}",45019005702,HLTHOUT,DIABETES,CrdPrv,Diabetes,45019005702
2023,SC,South Carolina,Charleston,45019,45019003104,BRFSS,Disability,Cognitive disability among adults,%,Crude prevalence,19.8,17.4,22.3,5741,4345,"{'type': 'Point', 'coordinates': [-80.0392057, 32.9290256]}",45019003104,DISABLT,COGNITION,CrdPrv,Cognitive Disability,45019003104
2023,SC,South Carolina,Charleston,45019,45019000200,BRFSS,Health Outcomes,Arthritis among adults,%,Crude prevalence,33.1,29.7,36.2,1372,1223,"{'type': 'Point', 'coordinates': [-79.9282235, 32.770791]}",45019000200,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,45019000200
2023,SC,South Carolina,Charleston,45019,45019000900,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.2,9.0,11.5,1560,1334,"{'type': 'Point', 'coordinates': [-79.9287806, 32.7976264]}",45019000900,HLTHOUT,DIABETES,CrdPrv,Diabetes,45019000900
2023,SC,South Carolina,Charleston,45019,45019000500,BRFSS,Health Status,Frequent mental distress among adults,%,Crude prevalence,13.3,11.3,15.8,1761,1579,"{'type': 'Point', 'coordinates': [-79.9468711, 32.7792848]}",45019000500,HLTHSTAT,MHLTH,CrdPrv,Frequent Mental Distress,45019000500
2023,SC,South Carolina,Charleston,45019,45019003107,BRFSS,Health-Related Social Needs,Housing insecurity in the past 12 months among adults,%,Crude prevalence,16.4,14.2,18.9,7501,5945,"{'type': 'Point', 'coordinates': [-80.1009931, 32.9600374]}",45019003107,SOCLNEED,HOUSINSECU,CrdPrv,Housing Insecurity,45019003107
2023,SC,South Carolina,Charleston,45019,45019004607,BRFSS,Health Status,Fair or poor self-rated health status among adults,%,Crude prevalence,13.0,10.6,15.7,5719,4865,"{'type': 'Point', 'coordinates': [-79.8922487, 32.7958351]}",45019004607,HLTHSTAT,GHLTH,CrdPrv,General Health,45019004607
2023,SC,South Carolina,Charleston,45019,45019005602,BRFSS,Health-Related Social Needs,Loneliness among adults,%,Crude prevalence,30.3,26.6,34.2,6558,5367,"{'type': 'Point', 'coordinates': [-80.0934286, 32.8114143]}",45019005602,SOCLNEED,LONELINESS,CrdPrv,Loneliness,45019005602
2023,SC,South Carolina,Charleston,45019,45019002504,BRFSS,Disability,Mobility disability among adults,%,Crude prevalence,17.2,15.1,19.4,5169,4194,"{'type': 'Point', 'coordinates': [-80.2035792, 32.759612]}",45019002504,DISABLT,MOBILITY,CrdPrv,Mobility Disability,45019002504
2023,SC,South Carolina,Charleston,45019,45019005601,BRFSS,Health-Related Social Needs,Utility services shut-off threat in the past 12 months among adults,%,Crude prevalence,4.9,4.0,5.8,10428,8215,"{'type': 'Point', 'coordinates': [-80.0758621, 32.7953702]}",45019005601,SOCLNEED,SHUTUTILITY,CrdPrv,Utility Services Threat,45019005601
2023,SC,South Carolina,Charleston,45019,45019000100,BRFSS,Health-Related Social Needs,Lack of social and emotional support among adults,%,Crude prevalence,17.3,14.4,20.4,2087,1742,"{'type': 'Point', 'coordinates': [-79.9406132, 32.7721636]}",45019000100,SOCLNEED,EMOTIONSPT,CrdPrv,Lack of Social/Emotional Support,45019000100
2023,SC,South Carolina,Charleston,45019,45019000500,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,1.9,1.7,2.2,1761,1579,"{'type': 'Point', 'coordinates': [-79.9468711, 32.7792848]}",45019000500,HLTHOUT,STROKE,CrdPrv,Stroke,45019000500
2023,SC,South Carolina,Charleston,45019,45019004612,BRFSS,Disability,Vision disability among adults,%,Crude prevalence,3.2,2.7,3.9,7245,6014,"{'type': 'Point', 'coordinates': [-79.8334709, 32.8352937]}",45019004612,DISABLT,VISION,CrdPrv,Vision Disability,45019004612
2023,SC,South Carolina,Charleston,45019,45019002401,BRFSS,Health-Related Social Needs,Utility services shut-off threat in the past 12 months among adults,%,Crude prevalence,12.0,10.5,13.8,1468,1214,"{'type': 'Point', 'coordinates': [-80.3344445, 32.6689342]}",45019002401,SOCLNEED,SHUTUTILITY,CrdPrv,Utility Services Threat,45019002401
2023,SC,South Carolina,Charleston,45019,45019002008,BRFSS,Disability,Independent living disability among adults,%,Crude prevalence,6.9,5.9,8.1,4703,4217,"{'type': 'Point', 'coordinates': [-79.9828216, 32.6768775]}",45019002008,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability,45019002008
2022,SC,South Carolina,Charleston,45019,45019003113,BRFSS,Health Risk Behaviors,Short sleep duration among adults,%,Crude prevalence,36.8,32.7,40.9,4771,3746,"{'type': 'Point', 'coordinates': [-80.0729838, 32.9546311]}",45019003113,RISKBEH,SLEEP,CrdPrv,Short Sleep Duration,45019003113
2023,SC,South Carolina,Charleston,45019,45019003000,BRFSS,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,4.5,3.9,5.2,3897,3153,"{'type': 'Point', 'coordinates': [-79.9726864, 32.7772471]}",45019003000,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,45019003000
2023,SC,South Carolina,Charleston,45019,45019002108,BRFSS,Disability,Vision disability among adults,%,Crude prevalence,4.8,4.2,5.5,2742,2190,"{'type': 'Point', 'coordinates': [-80.1314358, 32.731955]}",45019002108,DISABLT,VISION,CrdPrv,Vision Disability,45019002108
2022,SC,South Carolina,Charleston,45019,45019002105,BRFSS,Prevention,Colorectal cancer screening among adults aged 45–75 years,%,Crude prevalence,85.9,83.3,88.2,2184,2106,"{'type': 'Point', 'coordinates': [-80.1681457, 32.5818931]}",45019002105,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,45019002105
2023,SC,South Carolina,Charleston,45019,45019004620,BRFSS,Health-Related Social Needs,Lack of social and emotional support among adults,%,Crude prevalence,17.2,14.5,20.3,5455,4488,"{'type': 'Point', 'coordinates': [-79.8300457, 32.7918747]}",45019004620,SOCLNEED,EMOTIONSPT,CrdPrv,Lack of Social/Emotional Support,45019004620
2023,SC,South Carolina,Charleston,45019,45019002402,BRFSS,Disability,Self-care disability among adults,%,Crude prevalence,7.7,7.0,8.4,2627,2095,"{'type': 'Point', 'coordinates': [-80.3516406, 32.774506]}",45019002402,DISABLT,SELFCARE,CrdPrv,Self-care Disability,45019002402
2023,SC,South Carolina,Charleston,45019,45019000600,BRFSS,Health-Related Social Needs,Food insecurity in the past 12 months among adults,%,Crude prevalence,8.4,6.0,12.6,1074,1033,"{'type': 'Point', 'coordinates': [-79.9510689, 32.785061]}",45019000600,SOCLNEED,FOODINSECU,CrdPrv,Food Insecurity,45019000600
2023,SC,South Carolina,Charleston,45019,45019004300,BRFSS,Health Outcomes,Depression among adults,%,Crude prevalence,21.2,18.5,24.2,2144,1600,"{'type': 'Point', 'coordinates': [-79.9649043, 32.8492682]}",45019004300,HLTHOUT,DEPRESSION,CrdPrv,Depression,45019004300
2023,SC,South Carolina,Charleston,45019,45019003700,BRFSS,Health-Related Social Needs,Food insecurity in the past 12 months among adults,%,Crude prevalence,32.2,26.7,38.0,3291,2510,"{'type': 'Point', 'coordinates': [-79.9825338, 32.8671057]}",45019003700,SOCLNEED,FOODINSECU,CrdPrv,Food Insecurity,45019003700
2022,SC,South Carolina,Charleston,45019,45019005001,BRFSS,Health Risk Behaviors,Short sleep duration among adults,%,Crude prevalence,33.0,29.1,36.9,1696,1420,"{'type': 'Point', 'coordinates': [-79.6522483, 33.0343517]}",45019005001,RISKBEH,SLEEP,CrdPrv,Short Sleep Duration,45019005001
2023,SC,South Carolina,Charleston,45019,45019004400,BRFSS,Disability,Self-care disability among adults,%,Crude prevalence,6.8,6.0,7.8,2240,1755,"{'type': 'Point', 'coordinates': [-79.9619676, 32.830558]}",45019004400,DISABLT,SELFCARE,CrdPrv,Self-care Disability,45019004400
2023,SC,South Carolina,Charleston,45019,45019002004,BRFSS,Health-Related Social Needs,Lack of reliable transportation in the past 12 months among adults,%,Crude prevalence,3.6,2.8,4.4,1595,1392,"{'type': 'Point', 'coordinates': [-79.935967, 32.6590742]}",45019002004,SOCLNEED,LACKTRPT,CrdPrv,Transportation Barriers,45019002004
2023,SC,South Carolina,Charleston,45019,45019002900,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,4.4,3.8,5.2,2839,2471,"{'type': 'Point', 'coordinates': [-79.9838555, 32.7894663]}",45019002900,HLTHOUT,COPD,CrdPrv,COPD,45019002900
2023,SC,South Carolina,Charleston,45019,45019005100,BRFSS,Disability,Any disability among adults,%,Crude prevalence,26.4,23.0,30.3,1639,1483,"{'type': 'Point', 'coordinates': [-79.9264498, 32.7866809]}",45019005100,DISABLT,DISABILITY,CrdPrv,Any Disability,45019005100
2023,SC,South Carolina,Charleston,45019,45019000900,BRFSS,Health Status,Frequent physical distress among adults,%,Crude prevalence,11.7,10.0,13.7,1560,1334,"{'type': 'Point', 'coordinates': [-79.9287806, 32.7976264]}",45019000900,HLTHSTAT,PHLTH,CrdPrv,Frequent Physical Distress,45019000900
2023,SC,South Carolina,Charleston,45019,45019003115,BRFSS,Health Outcomes,Arthritis among adults,%,Crude prevalence,23.8,21.7,26.0,7372,5826,"{'type': 'Point', 'coordinates': [-80.0612119, 32.9799447]}",45019003115,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,45019003115
2022,SC,South Carolina,Charleston,45019,45019002008,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,8.0,6.5,9.7,4703,4217,"{'type': 'Point', 'coordinates': [-79.9828216, 32.6768775]}",45019002008,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,45019002008
2022,SC,South Carolina,Charleston,45019,45019000400,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,14.8,12.1,17.5,3213,3045,"{'type': 'Point', 'coordinates': [-79.935326, 32.7825377]}",45019000400,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,45019000400
2022,SC,South Carolina,Charleston,45019,45019003108,BRFSS,Health Risk Behaviors,Short sleep duration among adults,%,Crude prevalence,40.7,36.4,44.9,3797,2917,"{'type': 'Point', 'coordinates': [-80.0724224, 32.9160257]}",45019003108,RISKBEH,SLEEP,CrdPrv,Short Sleep Duration,45019003108
2023,SC,South Carolina,Charleston,45019,45019001901,BRFSS,Health Status,Fair or poor self-rated health status among adults,%,Crude prevalence,12.9,11.0,15.3,4394,3625,"{'type': 'Point', 'coordinates': [-79.9967682, 32.7470539]}",45019001901,HLTHSTAT,GHLTH,CrdPrv,General Health,45019001901
2023,SC,South Carolina,Charleston,45019,45019004621,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,24.9,21.0,28.7,5968,4911,"{'type': 'Point', 'coordinates': [-79.8946004, 32.8147818]}",45019004621,HLTHOUT,OBESITY,CrdPrv,Obesity,45019004621
2023,SC,South Carolina,Charleston,45019,45019005002,BRFSS,Health-Related Social Needs,Received food stamps in the past 12 months among adults,%,Crude prevalence,12.7,10.4,15.0,3111,2576,"{'type': 'Point', 'coordinates': [-79.4854865, 33.0606513]}",45019005002,SOCLNEED,FOODSTAMP,CrdPrv,Food Stamps,45019005002
2023,SC,South Carolina,Charleston,45019,45019004619,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,9.5,8.1,10.9,5467,4602,"{'type': 'Point', 'coordinates': [-79.838778, 32.8153925]}",45019004619,HLTHOUT,DIABETES,CrdPrv,Diabetes,45019004619
2023,SC,South Carolina,Charleston,45019,45019000700,BRFSS,Health-Related Social Needs,Housing insecurity in the past 12 months among adults,%,Crude prevalence,12.6,9.8,15.7,2432,2336,"{'type': 'Point', 'coordinates': [-79.938546, 32.7893794]}",45019000700,SOCLNEED,HOUSINSECU,CrdPrv,Housing Insecurity,45019000700
2023,SC,South Carolina,Charleston,45019,45019002801,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults,%,Crude prevalence,78.8,75.8,81.4,4409,3631,"{'type': 'Point', 'coordinates': [-80.038344, 32.7772208]}",45019002801,PREVENT,CHECKUP,CrdPrv,Annual Checkup,45019002801
2022,SC,South Carolina,Charleston,45019,45019004610,BRFSS,Health Risk Behaviors,Short sleep duration among adults,%,Crude prevalence,27.9,24.4,31.4,5007,3829,"{'type': 'Point', 'coordinates': [-79.7688751, 32.8245244]}",45019004610,RISKBEH,SLEEP,CrdPrv,Short Sleep Duration,45019004610
2023,SC,South Carolina,Charleston,45019,45019004619,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,8.4,7.3,9.4,5467,4602,"{'type': 'Point', 'coordinates': [-79.838778, 32.8153925]}",45019004619,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,45019004619
2023,SC,South Carolina,Charleston,45019,45019002104,BRFSS,Disability,Self-care disability among adults,%,Crude prevalence,2.2,1.8,2.7,2012,1952,"{'type': 'Point', 'coordinates': [-80.0573024, 32.6121375]}",45019002104,DISABLT,SELFCARE,CrdPrv,Self-care Disability,45019002104
2023,SC,South Carolina,Charleston,45019,45019005701,BRFSS,Prevention,Cholesterol screening among adults,%,Crude prevalence,91.0,89.7,92.3,5736,4641,"{'type': 'Point', 'coordinates': [-80.071498, 32.850021]}",45019005701,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,45019005701
2022,SC,South Carolina,Charleston,45019,45019001902,BRFSS,Prevention,Visited dentist or dental clinic in the past year among adults,%,Crude prevalence,70.2,67.4,72.9,4601,3909,"{'type': 'Point', 'coordinates': [-79.9653762, 32.7627874]}",45019001902,PREVENT,DENTAL,CrdPrv,Dental Visit,45019001902
2022,SC,South Carolina,Charleston,45019,45019002613,BRFSS,Health Risk Behaviors,Short sleep duration among adults,%,Crude prevalence,30.3,26.7,34.1,5255,4447,"{'type': 'Point', 'coordinates': [-80.0433793, 32.8200406]}",45019002613,RISKBEH,SLEEP,CrdPrv,Short Sleep Duration,45019002613
2023,SC,South Carolina,Charleston,45019,45019002005,BRFSS,Disability,Cognitive disability among adults,%,Crude prevalence,9.6,8.3,11.2,7122,5368,"{'type': 'Point', 'coordinates': [-79.9132447, 32.7310699]}",45019002005,DISABLT,COGNITION,CrdPrv,Cognitive Disability,45019002005
2023,SC,South Carolina,Charleston,45019,45019003109,BRFSS,Disability,Cognitive disability among adults,%,Crude prevalence,14.4,12.7,16.0,3376,2681,"{'type': 'Point', 'coordinates': [-80.0794055, 32.8942569]}",45019003109,DISABLT,COGNITION,CrdPrv,Cognitive Disability,45019003109
2022,SC,South Carolina,Charleston,45019,45019002007,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,4.0,3.3,4.9,3749,2790,"{'type': 'Point', 'coordinates': [-79.9174385, 32.7538419]}",45019002007,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,45019002007
2023,SC,South Carolina,Charleston,45019,45019002801,BRFSS,Disability,Independent living disability among adults,%,Crude prevalence,5.6,4.9,6.4,4409,3631,"{'type': 'Point', 'coordinates': [-80.038344, 32.7772208]}",45019002801,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability,45019002801
2023,SC,South Carolina,Charleston,45019,45019004622,BRFSS,Health-Related Social Needs,Food insecurity in the past 12 months among adults,%,Crude prevalence,6.7,5.0,8.6,4013,3217,"{'type': 'Point', 'coordinates': [-79.8615549, 32.8213062]}",45019004622,SOCLNEED,FOODINSECU,CrdPrv,Food Insecurity,45019004622
2023,SC,South Carolina,Charleston,45019,45019005002,BRFSS,Disability,Independent living disability among adults,%,Crude prevalence,9.3,8.2,10.5,3111,2576,"{'type': 'Point', 'coordinates': [-79.4854865, 33.0606513]}",45019005002,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability,45019005002
2023,SC,South Carolina,Charleston,45019,45019003000,BRFSS,Disability,Vision disability among adults,%,Crude prevalence,2.7,2.3,3.2,3897,3153,"{'type': 'Point', 'coordinates': [-79.9726864, 32.7772471]}",45019003000,DISABLT,VISION,CrdPrv,Vision Disability,45019003000
2023,SC,South Carolina,Charleston,45019,45019002108,BRFSS,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,6.9,6.0,7.8,2742,2190,"{'type': 'Point', 'coordinates': [-80.1314358, 32.731955]}",45019002108,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,45019002108
2022,SC,South Carolina,Charleston,45019,45019003109,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,77.6,71.6,82.7,3376,2681,"{'type': 'Point', 'coordinates': [-80.0794055, 32.8942569]}",45019003109,PREVENT,MAMMOUSE,CrdPrv,Mammography,45019003109
2023,SC,South Carolina,Charleston,45019,45019004400,BRFSS,Health Status,Fair or poor self-rated health status among adults,%,Crude prevalence,26.3,23.1,29.7,2240,1755,"{'type': 'Point', 'coordinates': [-79.9619676, 32.830558]}",45019004400,HLTHSTAT,GHLTH,CrdPrv,General Health,45019004400
2023,SC,South Carolina,Charleston,45019,45019002401,BRFSS,Health Outcomes,High blood pressure among adults,%,Crude prevalence,45.9,42.6,49.2,1468,1214,"{'type': 'Point', 'coordinates': [-80.3344445, 32.6689342]}",45019002401,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,45019002401
2023,SC,South Carolina,Charleston,45019,45019005900,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,24.0,20.4,27.9,5521,4882,"{'type': 'Point', 'coordinates': [-79.963007, 32.801472]}",45019005900,HLTHOUT,OBESITY,CrdPrv,Obesity,45019005900
2022,SC,South Carolina,Charleston,45019,45019004613,BRFSS,Health Risk Behaviors,Short sleep duration among adults,%,Crude prevalence,25.3,21.9,28.7,1595,1209,"{'type': 'Point', 'coordinates': [-79.8844773, 32.8326092]}",45019004613,RISKBEH,SLEEP,CrdPrv,Short Sleep Duration,45019004613
